# i_sweep, z, m_z
  196,    12, -.9000
  196,    13, -.7000
  196,    14, -.9000
  196,    15, -1.0000
  196,    16, -.8000
  196,    17, -.7000
  196,    18, -.5000
  196,    19, -.3000
  196,    20, -.8000

  197,     1, 1.0000
  197,     2, 1.0000
  197,     3, 1.0000
  197,     4, 1.0000
  197,     5, .5000
  197,     6, .3000
  197,     7, -.5000
  197,     8, -.2000
  197,     9, -.2000
  197,    10, -.3000
  197,    11, -.9000
  197,    12, -.9000
  197,    13, -.7000
  197,    14, -.9000
  197,    15, -.9000
  197,    16, -.9000
  197,    17, -.7000
  197,    18, -.5000
  197,    19, -.6000
  197,    20, -.7000

  198,     1, .9000
  198,     2, 1.0000
  198,     3, .9000
  198,     4, .7000
  198,     5, .8000
  198,     6, .1000
  198,     7, -.3000
  198,     8, -.2000
  198,     9, -.3000
  198,    10, -.1000
  198,    11, -.6000
  198,    12, -1.0000
  198,    13, -.9000
  198,    14, -.8000
  198,    15, -.8000
  198,    16, -.7000
  198,    17, -.6000
  198,    18, -.6000
  198,    19, -.5000
  198,    20, -.8000

  199,     1, .9000
  199,     2, .9000
  199,     3, .8000
  199,     4, .7000
  199,     5, .6000
  199,     6, .2000
  199,     7, .1000
  199,     8, -.1000
  199,     9, -.1000
  199,    10, -.1000
  199,    11, -.6000
  199,    12, -1.0000
  199,    13, -.6000
  199,    14, -.8000
  199,    15, -.8000
  199,    16, -1.0000
  199,    17, -.4000
  199,    18, -.5000
  199,    19, -.3000
  199,    20, -.7000

  200,     1, 1.0000
  200,     2, .5000
  200,     3, .5000
  200,     4, .9000
  200,     5, .5000
  200,     6, .7000
  200,     7, .2000
  200,     8, -.1000
  200,     9, -.1000
  200,    10, -.2000
  200,    11, -.3000
  200,    12, -.9000
  200,    13, -.9000
  200,    14, -.8000
  200,    15, -.8000
  200,    16, -1.0000
  200,    17, -.3000
  200,    18, -.4000
  200,    19, -.7000
  200,    20, -.7000

